,EquipGrp,Grade,GradeT,DisplayStat,StatT,Chance,Duration,MinLvl,MaxLvl,StatValue
1185,Gloves,Unique,Prime,MaxMP,Flat,1.0,0,101,110,220
1186,Gloves,Unique,Prime,MaxMP,Flat,1.0,0,111,300,240
1187,Gloves,Unique,Prime,STR%,Perc,1.0,0,0,20,2%
1188,Gloves,Unique,Prime,STR%,Perc,1.0,0,21,50,3%
1189,Gloves,Unique,Prime,STR%,Perc,1.0,0,51,90,4%
1190,Gloves,Unique,Prime,STR%,Perc,1.0,0,91,300,5%
1191,Gloves,Unique,Prime,DEX%,Perc,1.0,0,0,20,2%
1192,Gloves,Unique,Prime,DEX%,Perc,1.0,0,21,50,3%
1193,Gloves,Unique,Prime,DEX%,Perc,1.0,0,51,90,4%
1194,Gloves,Unique,Prime,DEX%,Perc,1.0,0,91,300,5%
1195,Gloves,Unique,Prime,INT%,Perc,1.0,0,0,20,2%
1196,Gloves,Unique,Prime,INT%,Perc,1.0,0,21,50,3%
1197,Gloves,Unique,Prime,INT%,Perc,1.0,0,51,90,4%
1198,Gloves,Unique,Prime,INT%,Perc,1.0,0,91,300,5%
1199,Gloves,Unique,Prime,LUK%,Perc,1.0,0,0,20,2%
1200,Gloves,Unique,Prime,LUK%,Perc,1.0,0,21,50,3%
1201,Gloves,Unique,Prime,LUK%,Perc,1.0,0,51,90,4%
1202,Gloves,Unique,Prime,LUK%,Perc,1.0,0,91,300,5%
1203,Gloves,Unique,Prime,MaxHP%,Perc,1.0,0,0,20,2%
1204,Gloves,Unique,Prime,MaxHP%,Perc,1.0,0,21,50,3%
1205,Gloves,Unique,Prime,MaxHP%,Perc,1.0,0,51,90,5%
1206,Gloves,Unique,Prime,MaxHP%,Perc,1.0,0,91,300,7%
1207,Gloves,Unique,Prime,MaxMP%,Perc,1.0,0,0,20,2%
1208,Gloves,Unique,Prime,MaxMP%,Perc,1.0,0,21,50,3%
1209,Gloves,Unique,Prime,MaxMP%,Perc,1.0,0,51,90,5%
1210,Gloves,Unique,Prime,MaxMP%,Perc,1.0,0,91,300,7%
1211,Gloves,Unique,Prime,DEF%,Perc,1.0,0,0,20,2%
1212,Gloves,Unique,Prime,DEF%,Perc,1.0,0,21,50,3%
1213,Gloves,Unique,Prime,DEF%,Perc,1.0,0,51,90,5%
1214,Gloves,Unique,Prime,DEF%,Perc,1.0,0,91,300,7%
1215,Gloves,Unique,Prime,All Stats%,Perc,1.0,0,0,20,1%
1216,Gloves,Unique,Prime,All Stats%,Perc,1.0,0,21,50,2%
1217,Gloves,Unique,Prime,All Stats%,Perc,1.0,0,51,90,3%
1218,Gloves,Unique,Prime,All Stats%,Perc,1.0,0,91,300,4%
1219,Gloves,Unique,Prime,Skills and Potion HP Recovery,Flat,1.0,0,0,20,5%
1220,Gloves,Unique,Prime,Skills and Potion HP Recovery,Flat,1.0,0,21,50,10%
1221,Gloves,Unique,Prime,Skills and Potion HP Recovery,Flat,1.0,0,51,90,15%
1222,Gloves,Unique,Prime,Skills and Potion HP Recovery,Flat,1.0,0,91,300,20%
1223,Gloves,Unique,Prime,STR +1 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
1224,Gloves,Unique,Prime,DEX +1 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
1225,Gloves,Unique,Prime,INT +1 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
1226,Gloves,Unique,Prime,LUK +1 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
1227,Gloves,Legendary,Prime,STR,Flat,1.0,0,0,20,8
1228,Gloves,Legendary,Prime,STR,Flat,1.0,0,21,40,10
1229,Gloves,Legendary,Prime,STR,Flat,1.0,0,41,50,12
1230,Gloves,Legendary,Prime,STR,Flat,1.0,0,51,70,14
1231,Gloves,Legendary,Prime,STR,Flat,1.0,0,71,90,16
1232,Gloves,Legendary,Prime,STR,Flat,1.0,0,91,300,18
1233,Gloves,Legendary,Prime,DEX,Flat,1.0,0,0,20,8
1234,Gloves,Legendary,Prime,DEX,Flat,1.0,0,21,40,10
1235,Gloves,Legendary,Prime,DEX,Flat,1.0,0,41,50,12
1236,Gloves,Legendary,Prime,DEX,Flat,1.0,0,51,70,14
1237,Gloves,Legendary,Prime,DEX,Flat,1.0,0,71,90,16
1238,Gloves,Legendary,Prime,DEX,Flat,1.0,0,91,300,18
1239,Gloves,Legendary,Prime,INT,Flat,1.0,0,0,20,8
1240,Gloves,Legendary,Prime,INT,Flat,1.0,0,21,40,10
1241,Gloves,Legendary,Prime,INT,Flat,1.0,0,41,50,12
1242,Gloves,Legendary,Prime,INT,Flat,1.0,0,51,70,14
1243,Gloves,Legendary,Prime,INT,Flat,1.0,0,71,90,16
1244,Gloves,Legendary,Prime,INT,Flat,1.0,0,91,300,18
1245,Gloves,Legendary,Prime,LUK,Flat,1.0,0,0,20,8
1246,Gloves,Legendary,Prime,LUK,Flat,1.0,0,21,40,10
1247,Gloves,Legendary,Prime,LUK,Flat,1.0,0,41,50,12
1248,Gloves,Legendary,Prime,LUK,Flat,1.0,0,51,70,14
1249,Gloves,Legendary,Prime,LUK,Flat,1.0,0,71,90,16
1250,Gloves,Legendary,Prime,LUK,Flat,1.0,0,91,300,18
1251,Gloves,Legendary,Prime,Weapon ATT,Flat,1.0,0,0,20,8
1252,Gloves,Legendary,Prime,Weapon ATT,Flat,1.0,0,21,50,10
1253,Gloves,Legendary,Prime,Weapon ATT,Flat,1.0,0,51,90,12
1254,Gloves,Legendary,Prime,Weapon ATT,Flat,1.0,0,91,300,14
1255,Gloves,Legendary,Prime,Magic ATT,Flat,1.0,0,0,20,8
1256,Gloves,Legendary,Prime,Magic ATT,Flat,1.0,0,21,50,10
1257,Gloves,Legendary,Prime,Magic ATT,Flat,1.0,0,51,90,12
1258,Gloves,Legendary,Prime,Magic ATT,Flat,1.0,0,91,300,14
1259,Gloves,Legendary,Prime,DEF,Flat,1.0,0,0,20,20
1260,Gloves,Legendary,Prime,DEF,Flat,1.0,0,21,50,50
1261,Gloves,Legendary,Prime,DEF,Flat,1.0,0,51,90,100
1262,Gloves,Legendary,Prime,DEF,Flat,1.0,0,91,300,200
1263,Gloves,Legendary,Prime,MaxHP,Flat,1.0,0,0,10,25
1264,Gloves,Legendary,Prime,MaxHP,Flat,1.0,0,11,20,50
1265,Gloves,Legendary,Prime,MaxHP,Flat,1.0,0,21,30,75
1266,Gloves,Legendary,Prime,MaxHP,Flat,1.0,0,31,40,100
1267,Gloves,Legendary,Prime,MaxHP,Flat,1.0,0,41,50,125
1268,Gloves,Legendary,Prime,MaxHP,Flat,1.0,0,51,60,150
1269,Gloves,Legendary,Prime,MaxHP,Flat,1.0,0,61,70,175
1270,Gloves,Legendary,Prime,MaxHP,Flat,1.0,0,71,80,200
1271,Gloves,Legendary,Prime,MaxHP,Flat,1.0,0,81,90,225
1272,Gloves,Legendary,Prime,MaxHP,Flat,1.0,0,91,100,250
1273,Gloves,Legendary,Prime,MaxHP,Flat,1.0,0,101,110,275
1274,Gloves,Legendary,Prime,MaxHP,Flat,1.0,0,11,300,300
1275,Gloves,Legendary,Prime,MaxMP,Flat,1.0,0,0,10,25
1276,Gloves,Legendary,Prime,MaxMP,Flat,1.0,0,11,20,50
1277,Gloves,Legendary,Prime,MaxMP,Flat,1.0,0,21,30,75
1278,Gloves,Legendary,Prime,MaxMP,Flat,1.0,0,31,40,100
1279,Gloves,Legendary,Prime,MaxMP,Flat,1.0,0,41,50,125
1280,Gloves,Legendary,Prime,MaxMP,Flat,1.0,0,51,60,150
1281,Gloves,Legendary,Prime,MaxMP,Flat,1.0,0,61,70,175
1282,Gloves,Legendary,Prime,MaxMP,Flat,1.0,0,71,80,200
1283,Gloves,Legendary,Prime,MaxMP,Flat,1.0,0,81,90,225
1284,Gloves,Legendary,Prime,MaxMP,Flat,1.0,0,91,100,250
1285,Gloves,Legendary,Prime,MaxMP,Flat,1.0,0,101,110,275
1286,Gloves,Legendary,Prime,MaxMP,Flat,1.0,0,111,300,300
1287,Gloves,Legendary,Prime,STR%,Perc,1.0,0,0,20,3%
1288,Gloves,Legendary,Prime,STR%,Perc,1.0,0,21,50,4%
1289,Gloves,Legendary,Prime,STR%,Perc,1.0,0,51,90,5%
1290,Gloves,Legendary,Prime,STR%,Perc,1.0,0,91,300,7%
1291,Gloves,Legendary,Prime,DEX%,Perc,1.0,0,0,20,3%
1292,Gloves,Legendary,Prime,DEX%,Perc,1.0,0,21,50,4%
1293,Gloves,Legendary,Prime,DEX%,Perc,1.0,0,51,90,5%
1294,Gloves,Legendary,Prime,DEX%,Perc,1.0,0,91,300,7%
1295,Gloves,Legendary,Prime,INT%,Perc,1.0,0,0,20,3%
1296,Gloves,Legendary,Prime,INT%,Perc,1.0,0,21,50,4%
1297,Gloves,Legendary,Prime,INT%,Perc,1.0,0,51,90,5%
1298,Gloves,Legendary,Prime,INT%,Perc,1.0,0,91,300,7%
1299,Gloves,Legendary,Prime,LUK%,Perc,1.0,0,0,20,3%
1300,Gloves,Legendary,Prime,LUK%,Perc,1.0,0,21,50,4%
1301,Gloves,Legendary,Prime,LUK%,Perc,1.0,0,51,90,5%
1302,Gloves,Legendary,Prime,LUK%,Perc,1.0,0,91,300,7%
1303,Gloves,Legendary,Prime,MaxHP%,Perc,1.0,0,0,20,3%
1304,Gloves,Legendary,Prime,MaxHP%,Perc,1.0,0,21,50,5%
1305,Gloves,Legendary,Prime,MaxHP%,Perc,1.0,0,51,90,7%
1306,Gloves,Legendary,Prime,MaxHP%,Perc,1.0,0,91,300,10%
1307,Gloves,Legendary,Prime,MaxMP%,Perc,1.0,0,0,20,3%
1308,Gloves,Legendary,Prime,MaxMP%,Perc,1.0,0,21,50,5%
1309,Gloves,Legendary,Prime,MaxMP%,Perc,1.0,0,51,90,7%
1310,Gloves,Legendary,Prime,MaxMP%,Perc,1.0,0,91,300,10%
1311,Gloves,Legendary,Prime,DEF%,Perc,1.0,0,0,20,3%
1312,Gloves,Legendary,Prime,DEF%,Perc,1.0,0,21,50,5%
1313,Gloves,Legendary,Prime,DEF%,Perc,1.0,0,51,90,7%
1314,Gloves,Legendary,Prime,DEF%,Perc,1.0,0,91,300,10%
1315,Gloves,Legendary,Prime,Critical Damage%,Perc,1.0,0,0,20,1%
1316,Gloves,Legendary,Prime,Critical Damage%,Perc,1.0,0,21,90,2%
1317,Gloves,Legendary,Prime,Critical Damage%,Perc,1.0,0,91,300,3%
1318,Gloves,Legendary,Prime,Critical Damage%,Perc,1.0,0,0,300,1%
1319,Gloves,Legendary,Prime,All Stats%,Perc,1.0,0,0,20,2%
1320,Gloves,Legendary,Prime,All Stats%,Perc,1.0,0,21,50,3%
1321,Gloves,Legendary,Prime,All Stats%,Perc,1.0,0,51,90,4%
1322,Gloves,Legendary,Prime,All Stats%,Perc,1.0,0,91,300,5%
1323,Gloves,Legendary,Prime,STR +2 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
1324,Gloves,Legendary,Prime,DEX +2 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
1325,Gloves,Legendary,Prime,INT +2 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
1326,Gloves,Legendary,Prime,LUK +2 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
1327,Gloves,Legendary,Prime,Mesos Obtained%,Perc,1.0,0,0,20,2%
1328,Gloves,Legendary,Prime,Mesos Obtained%,Perc,1.0,0,21,50,3%
1329,Gloves,Legendary,Prime,Mesos Obtained%,Perc,1.0,0,51,90,4%
1330,Gloves,Legendary,Prime,Mesos Obtained%,Perc,1.0,0,91,300,5%
1331,Gloves,Legendary,Prime,Item Drop Rate%,Perc,1.0,0,0,20,2%
1332,Gloves,Legendary,Prime,Item Drop Rate%,Perc,1.0,0,21,50,3%
1333,Gloves,Legendary,Prime,Item Drop Rate%,Perc,1.0,0,51,90,4%
1334,Gloves,Legendary,Prime,Item Drop Rate%,Perc,1.0,0,91,300,5%
1335,Gloves,Legendary,Prime,Skills and Potion HP Recovery,Flat,1.0,0,0,20,10%
1336,Gloves,Legendary,Prime,Skills and Potion HP Recovery,Flat,1.0,0,21,50,15%
1337,Gloves,Legendary,Prime,Skills and Potion HP Recovery,Flat,1.0,0,51,90,20%
1338,Gloves,Legendary,Prime,Skills and Potion HP Recovery,Flat,1.0,0,91,300,30%
1339,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,STR,Flat,1.0,0,0,20,1
1340,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,STR,Flat,1.0,0,21,40,2
1341,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,STR,Flat,1.0,0,41,50,3
1342,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,STR,Flat,1.0,0,51,70,4
1343,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,STR,Flat,1.0,0,71,90,5
1344,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,STR,Flat,1.0,0,91,300,6
1345,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEX,Flat,1.0,0,0,20,1
1346,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEX,Flat,1.0,0,21,40,2
1347,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEX,Flat,1.0,0,41,50,3
1348,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEX,Flat,1.0,0,51,70,4
1349,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEX,Flat,1.0,0,71,90,5
1350,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEX,Flat,1.0,0,91,300,6
1351,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,INT,Flat,1.0,0,0,20,1
1352,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,INT,Flat,1.0,0,21,40,2
1353,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,INT,Flat,1.0,0,41,50,3
1354,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,INT,Flat,1.0,0,51,70,4
1355,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,INT,Flat,1.0,0,71,90,5
1356,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,INT,Flat,1.0,0,91,300,6
1357,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,LUK,Flat,1.0,0,0,20,1
1358,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,LUK,Flat,1.0,0,21,40,2
1359,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,LUK,Flat,1.0,0,41,50,3
1360,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,LUK,Flat,1.0,0,51,70,4
1361,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,LUK,Flat,1.0,0,71,90,5
1362,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,LUK,Flat,1.0,0,91,300,6
1363,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,Weapon ATT,Flat,1.0,0,0,50,1
1364,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,Weapon ATT,Flat,1.0,0,51,100,2
1365,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,Weapon ATT,Flat,1.0,0,101,300,3
1366,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,Magic ATT,Flat,1.0,0,0,50,1
1367,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,Magic ATT,Flat,1.0,0,51,100,2
1368,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,Magic ATT,Flat,1.0,0,101,300,3
1369,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,Speed,Flat,1.0,0,0,30,1
1370,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,Speed,Flat,1.0,0,31,70,2
1371,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,Speed,Flat,1.0,0,71,110,3
1372,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,Speed,Flat,1.0,0,111,300,4
1373,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,Jump,Flat,1.0,0,0,30,1
1374,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,Jump,Flat,1.0,0,31,70,2
1375,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,Jump,Flat,1.0,0,71,110,3
1376,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,Jump,Flat,1.0,0,111,300,4
1377,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxHP,Flat,1.0,0,0,10,5
1378,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxHP,Flat,1.0,0,11,20,10
1379,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxHP,Flat,1.0,0,21,30,15
1380,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxHP,Flat,1.0,0,31,40,20
1381,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxHP,Flat,1.0,0,41,50,25
1382,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxHP,Flat,1.0,0,51,60,30
1383,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxHP,Flat,1.0,0,61,70,35
1384,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxHP,Flat,1.0,0,71,80,40
1385,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxHP,Flat,1.0,0,81,90,45
1386,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxHP,Flat,1.0,0,91,100,50
1387,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxHP,Flat,1.0,0,101,110,55
1388,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxHP,Flat,1.0,0,111,300,60
1389,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxMP,Flat,1.0,0,0,10,5
1390,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxMP,Flat,1.0,0,11,20,10
1391,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxMP,Flat,1.0,0,21,30,15
1392,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxMP,Flat,1.0,0,31,40,20
1393,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxMP,Flat,1.0,0,41,50,25
1394,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxMP,Flat,1.0,0,51,60,30
1395,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxMP,Flat,1.0,0,61,70,35
1396,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxMP,Flat,1.0,0,71,80,40
1397,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxMP,Flat,1.0,0,81,90,45
1398,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxMP,Flat,1.0,0,91,100,50
1399,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxMP,Flat,1.0,0,101,110,55
1400,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxMP,Flat,1.0,0,111,300,60
1401,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEF,Flat,1.0,0,0,10,5
1402,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEF,Flat,1.0,0,11,20,10
1403,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEF,Flat,1.0,0,21,30,15
1404,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEF,Flat,1.0,0,31,40,20
1405,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEF,Flat,1.0,0,41,50,25
1406,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEF,Flat,1.0,0,51,60,30
1407,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEF,Flat,1.0,0,61,70,35
1408,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEF,Flat,1.0,0,71,80,40
1409,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEF,Flat,1.0,0,81,90,45
1410,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEF,Flat,1.0,0,91,100,50
1411,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEF,Flat,1.0,0,101,110,55
1412,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEF,Flat,1.0,0,111,300,60
1413,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,STR,Flat,1.0,0,0,20,2
1414,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,STR,Flat,1.0,0,21,50,4
1415,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,STR,Flat,1.0,0,51,70,6
1416,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,STR,Flat,1.0,0,71,90,8
1417,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,STR,Flat,1.0,0,91,300,10
1418,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEX,Flat,1.0,0,0,20,2
1419,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEX,Flat,1.0,0,21,50,4
1420,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEX,Flat,1.0,0,51,70,6
1421,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEX,Flat,1.0,0,71,90,8
1422,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEX,Flat,1.0,0,91,300,10
1423,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,INT,Flat,1.0,0,0,20,2
1424,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,INT,Flat,1.0,0,21,50,4
1425,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,INT,Flat,1.0,0,51,70,6
1426,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,INT,Flat,1.0,0,71,90,8
1427,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,INT,Flat,1.0,0,91,300,10
1428,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,LUK,Flat,1.0,0,0,20,2
1429,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,LUK,Flat,1.0,0,21,50,4
1430,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,LUK,Flat,1.0,0,51,70,6
1431,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,LUK,Flat,1.0,0,71,90,8
1432,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,LUK,Flat,1.0,0,91,300,10
1433,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Weapon ATT,Flat,1.0,0,0,20,1
1434,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Weapon ATT,Flat,1.0,0,21,40,2
1435,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Weapon ATT,Flat,1.0,0,41,60,4
1436,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Weapon ATT,Flat,1.0,0,61,80,6
1437,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Weapon ATT,Flat,1.0,0,81,90,8
1438,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Weapon ATT,Flat,1.0,0,91,300,10
1439,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Magic ATT,Flat,1.0,0,0,20,1
1440,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Magic ATT,Flat,1.0,0,21,40,2
1441,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Magic ATT,Flat,1.0,0,41,60,4
1442,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Magic ATT,Flat,1.0,0,61,80,6
1443,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Magic ATT,Flat,1.0,0,81,90,8
1444,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Magic ATT,Flat,1.0,0,91,300,10
1445,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxHP,Flat,1.0,0,0,20,10
1446,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxHP,Flat,1.0,0,21,50,15
1447,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxHP,Flat,1.0,0,51,90,50
1448,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxHP,Flat,1.0,0,91,300,100
1449,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxMP,Flat,1.0,0,0,20,10
1450,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxMP,Flat,1.0,0,21,50,15
1451,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxMP,Flat,1.0,0,51,90,50
1452,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxMP,Flat,1.0,0,91,300,100
1453,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEF,Flat,1.0,0,0,20,10
1454,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEF,Flat,1.0,0,21,50,15
1455,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEF,Flat,1.0,0,51,90,50
1456,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEF,Flat,1.0,0,91,300,100
1457,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Speed,Flat,1.0,0,0,20,2
1458,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Speed,Flat,1.0,0,21,50,3
1459,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Speed,Flat,1.0,0,51,80,4
1460,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Speed,Flat,1.0,0,81,110,5
1461,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Speed,Flat,1.0,0,111,300,6
1462,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Jump,Flat,1.0,0,0,20,2
1463,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Jump,Flat,1.0,0,21,50,3
1464,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Jump,Flat,1.0,0,51,80,4
1465,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Jump,Flat,1.0,0,81,110,5
1466,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Jump,Flat,1.0,0,111,300,6
